8.3333e-13,0
4.175e-10,0
8.3417e-10,0
1.2508e-09,0
1.6675e-09,0
2.0842e-09,0
2.5008e-09,0
2.9175e-09,0
3.3342e-09,0
3.7508e-09,0
4.1675e-09,0
4.5842e-09,0
5.0008e-09,0
5.4175e-09,0
5.8342e-09,0
6.2508e-09,0
6.6675e-09,0
7.0842e-09,0
7.5008e-09,0
7.9175e-09,0
8.3342e-09,0
8.7508e-09,0
9.1675e-09,0
9.5842e-09,0
1.0001e-08,0
1.0418e-08,0
1.0834e-08,0
1.1251e-08,0
1.1668e-08,0
1.2084e-08,0
1.2501e-08,0
1.2917e-08,0
1.3334e-08,0
1.3751e-08,0
1.4168e-08,0
1.4584e-08,0
1.5001e-08,0
1.5417e-08,0
1.5834e-08,0
1.6251e-08,0
1.6668e-08,0
1.7084e-08,0
1.7501e-08,0
1.7918e-08,0
1.8334e-08,0
1.8751e-08,0
1.9167e-08,0
1.9584e-08,0
2.0001e-08,0
2.0418e-08,0
2.0834e-08,0
2.1251e-08,0
2.1668e-08,0
2.2084e-08,0
2.2501e-08,0
2.2917e-08,0
2.3334e-08,0
2.3751e-08,0
2.4168e-08,0
2.4584e-08,0
2.5001e-08,0
2.5417e-08,0
2.5834e-08,0
2.6251e-08,0
2.6668e-08,0
2.7084e-08,0
2.7501e-08,0
2.7918e-08,0
2.8334e-08,0
2.8751e-08,0
2.9167e-08,0
2.9584e-08,0
3.0001e-08,0
3.0418e-08,0
3.0834e-08,0
3.1251e-08,0
3.1668e-08,0
3.2084e-08,0
3.2501e-08,0
3.2918e-08,0
3.3334e-08,0
3.3751e-08,0
3.4168e-08,0
3.4584e-08,0
3.5001e-08,0
3.5418e-08,0
3.5834e-08,0
3.6251e-08,0
3.6668e-08,0
3.7084e-08,0
3.7501e-08,0
3.7918e-08,0
3.8334e-08,0
3.8751e-08,0
3.9168e-08,0
3.9584e-08,0
4.0001e-08,0
4.0418e-08,0
4.0834e-08,0
4.1251e-08,0
4.1668e-08,0
4.2084e-08,0
4.2501e-08,0
4.2918e-08,0
4.3334e-08,0
4.3751e-08,0
4.4168e-08,0
4.4584e-08,0
4.5001e-08,0
4.5418e-08,0
4.5834e-08,0
4.6251e-08,0
4.6668e-08,0
4.7084e-08,0
4.7501e-08,0
4.7918e-08,0
4.8334e-08,0
4.8751e-08,0
4.9168e-08,0
4.9584e-08,0
5.0001e-08,0
5.0418e-08,0
5.0834e-08,0
5.1251e-08,0
5.1668e-08,0
5.2084e-08,0
5.2501e-08,0
5.2918e-08,0
5.3334e-08,0
5.3751e-08,0
5.4168e-08,0
5.4584e-08,0
5.5001e-08,0
5.5418e-08,0
5.5834e-08,0
5.6251e-08,0
5.6668e-08,0
5.7084e-08,0
5.7501e-08,0
5.7918e-08,0
5.8334e-08,0
5.8751e-08,0
5.9168e-08,0
5.9584e-08,0
6.0001e-08,0
6.0417e-08,0
6.0834e-08,0
6.1251e-08,0
6.1667e-08,0
6.2084e-08,0
6.2501e-08,0
6.2917e-08,0
6.3334e-08,0
6.3751e-08,0
6.4167e-08,0
6.4584e-08,0
6.5001e-08,0
6.5417e-08,0
6.5834e-08,0
6.6251e-08,0
6.6667e-08,0
6.7084e-08,0
6.7501e-08,0
6.7917e-08,0
6.8334e-08,0
6.8751e-08,0
6.9168e-08,0
6.9584e-08,0
7.0001e-08,0
7.0418e-08,0
7.0834e-08,0
7.1251e-08,0
7.1668e-08,0
7.2084e-08,0
7.2501e-08,0
7.2918e-08,0
7.3334e-08,0
7.3751e-08,0
7.4167e-08,0
7.4584e-08,0
7.5001e-08,0
7.5417e-08,0
7.5834e-08,0
7.6251e-08,0
7.6667e-08,0
7.7084e-08,0
7.7501e-08,0
7.7917e-08,0
7.8334e-08,0
7.8751e-08,0
7.9167e-08,0
7.9584e-08,0
8.0001e-08,0
8.0417e-08,0
8.0834e-08,0
8.1251e-08,0
8.1667e-08,0
8.2084e-08,0
8.2501e-08,0
8.2918e-08,0
8.3334e-08,0
8.3751e-08,0
8.4168e-08,0
8.4584e-08,0
8.5001e-08,0
8.5418e-08,0
8.5834e-08,0
8.6251e-08,0
8.6668e-08,0
8.7084e-08,0
8.7501e-08,0
8.7917e-08,0
8.8334e-08,0
8.8751e-08,0
8.9167e-08,0
8.9584e-08,0
9.0001e-08,0
9.0417e-08,0
9.0834e-08,0
9.1251e-08,0
9.1667e-08,0
9.2084e-08,0
9.2501e-08,0
9.2917e-08,0
9.3334e-08,0
9.3751e-08,0
9.4167e-08,0
9.4584e-08,0
9.5001e-08,0
9.5418e-08,0
9.5834e-08,0
9.6251e-08,0
9.6668e-08,0
9.7084e-08,0
9.7501e-08,0
9.7918e-08,0
9.8334e-08,0
9.8751e-08,0
9.9168e-08,0
9.9584e-08,0
1e-07,0
1.0042e-07,0
1.0083e-07,0
1.0125e-07,0
1.0167e-07,0
1.0208e-07,0
1.025e-07,1.8536e-11
1.0292e-07,3.0169e-06
1.0333e-07,0.0089961
1.0375e-07,0.5
1.0417e-07,0.9909
1.0458e-07,0.99951
1.05e-07,0.99874
1.0542e-07,0.99758
1.0583e-07,0.99604
1.0625e-07,0.99412
1.0667e-07,0.99181
1.0708e-07,0.98912
1.075e-07,0.98605
1.0792e-07,0.9826
1.0833e-07,0.97877
1.0875e-07,0.97456
1.0917e-07,0.96998
1.0958e-07,0.96502
1.1e-07,0.95969
1.1042e-07,0.95399
1.1083e-07,0.94792
1.1125e-07,0.94149
1.1167e-07,0.9347
1.1208e-07,0.92754
1.125e-07,0.92003
1.1292e-07,0.91216
1.1333e-07,0.90394
1.1375e-07,0.89537
1.1417e-07,0.88646
1.1458e-07,0.8772
1.15e-07,0.86761
1.1542e-07,0.85768
1.1583e-07,0.84742
1.1625e-07,0.83684
1.1667e-07,0.82593
1.1708e-07,0.8147
1.175e-07,0.80316
1.1792e-07,0.79131
1.1833e-07,0.77916
1.1875e-07,0.7667
1.1917e-07,0.75395
1.1958e-07,0.74091
1.2e-07,0.72758
1.2042e-07,0.71398
1.2083e-07,0.70009
1.2125e-07,0.68594
1.2167e-07,0.67152
1.2208e-07,0.65685
1.225e-07,0.64192
1.2292e-07,0.62674
1.2333e-07,0.61132
1.2375e-07,0.59567
1.2417e-07,0.57978
1.2458e-07,0.56368
1.25e-07,0.54735
1.2542e-07,0.53081
1.2583e-07,0.51407
1.2625e-07,0.49714
1.2667e-07,0.48001
1.2708e-07,0.46269
1.275e-07,0.4452
1.2792e-07,0.42753
1.2833e-07,0.4097
1.2875e-07,0.39171
1.2917e-07,0.37357
1.2958e-07,0.35529
1.3e-07,0.33687
1.3042e-07,0.31832
1.3083e-07,0.29965
1.3125e-07,0.28086
1.3167e-07,0.26196
1.3208e-07,0.24297
1.325e-07,0.22388
1.3292e-07,0.2047
1.3333e-07,0.18544
1.3375e-07,0.16611
1.3417e-07,0.14672
1.3458e-07,0.12727
1.35e-07,0.10778
1.3542e-07,0.088238
1.3583e-07,0.068664
1.3625e-07,0.049065
1.3667e-07,0.029447
1.3708e-07,0.0098168
1.375e-07,-0.0098168
1.3792e-07,-0.029447
1.3833e-07,-0.049065
1.3875e-07,-0.068664
1.3917e-07,-0.088238
1.3958e-07,-0.10778
1.4e-07,-0.12727
1.4042e-07,-0.14672
1.4083e-07,-0.16611
1.4125e-07,-0.18544
1.4167e-07,-0.2047
1.4208e-07,-0.22388
1.425e-07,-0.24297
1.4292e-07,-0.26196
1.4333e-07,-0.28086
1.4375e-07,-0.29965
1.4417e-07,-0.31832
1.4458e-07,-0.33687
1.45e-07,-0.35529
1.4542e-07,-0.37357
1.4583e-07,-0.39171
1.4625e-07,-0.4097
1.4667e-07,-0.42753
1.4708e-07,-0.4452
1.475e-07,-0.46269
1.4792e-07,-0.48001
1.4833e-07,-0.49714
1.4875e-07,-0.51407
1.4917e-07,-0.53081
1.4958e-07,-0.54735
1.5e-07,-0.56368
1.5042e-07,-0.57978
1.5083e-07,-0.59567
1.5125e-07,-0.61132
1.5167e-07,-0.62674
1.5208e-07,-0.64192
1.525e-07,-0.65685
1.5292e-07,-0.67152
1.5333e-07,-0.68594
1.5375e-07,-0.70009
1.5417e-07,-0.71398
1.5458e-07,-0.72758
1.55e-07,-0.74091
1.5542e-07,-0.75395
1.5583e-07,-0.7667
1.5625e-07,-0.77916
1.5667e-07,-0.79131
1.5708e-07,-0.80316
1.575e-07,-0.8147
1.5792e-07,-0.82593
1.5833e-07,-0.83684
1.5875e-07,-0.84742
1.5917e-07,-0.85768
1.5958e-07,-0.86761
1.6e-07,-0.8772
1.6042e-07,-0.88646
1.6083e-07,-0.89537
1.6125e-07,-0.90394
1.6167e-07,-0.91216
1.6208e-07,-0.92003
1.625e-07,-0.92754
1.6292e-07,-0.9347
1.6333e-07,-0.94149
1.6375e-07,-0.94792
1.6417e-07,-0.95399
1.6458e-07,-0.95969
1.65e-07,-0.96502
1.6542e-07,-0.96998
1.6583e-07,-0.97456
1.6625e-07,-0.97877
1.6667e-07,-0.9826
1.6708e-07,-0.98605
1.675e-07,-0.98912
1.6792e-07,-0.99181
1.6833e-07,-0.99412
1.6875e-07,-0.99604
1.6917e-07,-0.99758
1.6958e-07,-0.99874
1.7e-07,-0.99951
1.7042e-07,-0.9999
1.7083e-07,-0.9999
1.7125e-07,-0.99951
1.7167e-07,-0.99874
1.7208e-07,-0.99758
1.725e-07,-0.99604
1.7292e-07,-0.99412
1.7333e-07,-0.99181
1.7375e-07,-0.98912
1.7417e-07,-0.98605
1.7458e-07,-0.9826
1.75e-07,-0.97877
1.7542e-07,-0.97456
1.7583e-07,-0.96998
1.7625e-07,-0.96502
1.7667e-07,-0.95969
1.7708e-07,-0.95399
1.775e-07,-0.94792
1.7792e-07,-0.94149
1.7833e-07,-0.9347
1.7875e-07,-0.92754
1.7917e-07,-0.92003
1.7958e-07,-0.91216
1.8e-07,-0.90394
1.8042e-07,-0.89537
1.8083e-07,-0.88646
1.8125e-07,-0.8772
1.8167e-07,-0.86761
1.8208e-07,-0.85768
1.825e-07,-0.84742
1.8292e-07,-0.83684
1.8333e-07,-0.82593
1.8375e-07,-0.8147
1.8417e-07,-0.80316
1.8458e-07,-0.79131
1.85e-07,-0.77916
1.8542e-07,-0.7667
1.8583e-07,-0.75395
1.8625e-07,-0.74091
1.8667e-07,-0.72758
1.8708e-07,-0.71398
1.875e-07,-0.70009
1.8792e-07,-0.68594
1.8833e-07,-0.67152
1.8875e-07,-0.65685
1.8917e-07,-0.64192
1.8958e-07,-0.62674
1.9e-07,-0.61132
1.9042e-07,-0.59567
1.9083e-07,-0.57978
1.9125e-07,-0.56368
1.9167e-07,-0.54735
1.9208e-07,-0.53081
1.925e-07,-0.51407
1.9292e-07,-0.49714
1.9333e-07,-0.48001
1.9375e-07,-0.46269
1.9417e-07,-0.4452
1.9458e-07,-0.42753
1.95e-07,-0.4097
1.9542e-07,-0.39171
1.9583e-07,-0.37357
1.9625e-07,-0.35529
1.9667e-07,-0.33687
1.9708e-07,-0.31832
1.975e-07,-0.29965
1.9792e-07,-0.28086
1.9833e-07,-0.26196
1.9875e-07,-0.24297
1.9917e-07,-0.22388
1.9958e-07,-0.2047
2e-07,-0.18544
2.0042e-07,-0.16611
2.0083e-07,-0.14672
2.0125e-07,-0.12727
2.0167e-07,-0.10778
2.0208e-07,-0.088238
2.025e-07,-0.068664
2.0292e-07,-0.049065
2.0333e-07,-0.029447
2.0375e-07,-0.0098168
2.0417e-07,0.0098168
2.0458e-07,0.029447
2.05e-07,0.049065
2.0542e-07,0.068664
2.0583e-07,0.088238
2.0625e-07,0.10778
2.0667e-07,0.12727
2.0708e-07,0.14672
2.075e-07,0.16611
2.0792e-07,0.18544
2.0833e-07,0.2047
2.0875e-07,0.22388
2.0917e-07,0.24297
2.0958e-07,0.26196
2.1e-07,0.28086
2.1042e-07,0.29965
2.1083e-07,0.31832
2.1125e-07,0.33687
2.1167e-07,0.35529
2.1208e-07,0.37357
2.125e-07,0.39171
2.1292e-07,0.4097
2.1333e-07,0.42753
2.1375e-07,0.4452
2.1417e-07,0.46269
2.1458e-07,0.48001
2.15e-07,0.49714
2.1542e-07,0.51407
2.1583e-07,0.53081
2.1625e-07,0.54735
2.1667e-07,0.56368
2.1708e-07,0.57978
2.175e-07,0.59567
2.1792e-07,0.61132
2.1833e-07,0.62674
2.1875e-07,0.64192
2.1917e-07,0.65685
2.1958e-07,0.67152
2.2e-07,0.68594
2.2042e-07,0.70009
